group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B14MST2,391.0,0.5666666666666667,1.0,-0.43333333333333335
random,B10MST4,1849.0,0.8666666666666667,1.0,-0.1333333333333333
random,B6MST5,472.0,0.7666666666666667,0.3333333333333333,0.4333333333333334
random,B13MST7,809.0,0.8333333333333334,1.0,-0.16666666666666663
random,B15MDT1,845.0,1.0,1.0,0.0
random,B18MST4,1420.0,0.4,0.03333333333333333,0.3666666666666667
random,B20MDT6,448.0,0.3333333333333333,0.43333333333333335,-0.10000000000000003
random,B5MDT2,423.0,0.6666666666666666,0.3,0.36666666666666664
random,B12MDT6,840.0,1.0,0.2,0.8
random,B11MST3,387.0,0.7333333333333333,0.6333333333333333,0.09999999999999998
random,B8MST1,1222.0,0.8,0.0,0.8
random,B15MDT1,1343.0,1.0,0.9,0.09999999999999998
random,B15MDT1,1065.0,1.0,1.0,0.0
random,B5MDT2,423.0,0.6666666666666666,0.3,0.36666666666666664
random,B15MDT1,937.0,1.0,1.0,0.0
random,B5MST4,1108.0,0.2,0.13333333333333333,0.06666666666666668
random,B13MST7,791.0,0.5,1.0,-0.5
random,B15MDT1,1194.0,1.0,1.0,0.0
random,B20MST6,892.0,0.3,0.1,0.19999999999999998
random,B6MDT4,1933.0,1.0,0.13333333333333333,0.8666666666666667
random,B17MDT3,909.0,0.26666666666666666,0.5666666666666667,-0.3
random,B12MDT6,1141.0,1.0,0.8,0.19999999999999996
random,B13MST7,682.0,0.43333333333333335,0.13333333333333333,0.30000000000000004
random,B15MDT1,1183.0,1.0,1.0,0.0
random,B10MST4,675.0,1.0,0.2,0.8
random,B17MDT4,1147.0,1.0,0.6,0.4
random,B15MDT1,1223.0,1.0,1.0,0.0
random,B15MDT1,1229.0,1.0,1.0,0.0
random,B17MDT3,510.0,1.0,1.0,0.0
random,B4MDT5,775.0,0.4666666666666667,0.5333333333333333,-0.06666666666666665
random,B8MST1,753.0,0.9333333333333333,0.9333333333333333,0.0
random,B20MST6,945.0,0.2,0.6333333333333333,-0.4333333333333333
random,B17MDT4,1386.0,0.03333333333333333,0.7666666666666667,-0.7333333333333334
random,B6MDT3,776.0,0.1,1.0,-0.9
random,B10MST4,1815.0,1.0,0.8666666666666667,0.1333333333333333
random,B12MDT6,1485.0,0.2,1.0,-0.8
random,B11MST3,1585.0,0.8,0.8,0.0
random,B5MST1,534.0,0.03333333333333333,1.0,-0.9666666666666667
random,B14MST2,1557.0,1.0,0.1,0.9
random,B6MST5,469.0,0.6666666666666666,0.43333333333333335,0.23333333333333328
random,B15MDT1,1085.0,1.0,1.0,0.0
random,B19MST9,1307.0,0.8333333333333334,0.16666666666666666,0.6666666666666667
random,B6MDT4,912.0,1.0,0.5333333333333333,0.4666666666666667
random,B14MST2,1440.0,1.0,1.0,0.0
random,B8MST1,775.0,1.0,0.2,0.8
random,B14MST2,381.0,0.23333333333333334,1.0,-0.7666666666666666
random,B15MDT1,713.0,1.0,1.0,0.0
random,B18MST6,807.0,0.26666666666666666,0.26666666666666666,0.0
random,B11MST4,1146.0,1.0,0.16666666666666666,0.8333333333333334
random,B11MST4,1117.0,0.16666666666666666,1.0,-0.8333333333333334
random,B15MDT1,911.0,1.0,1.0,0.0
random,B17MDT3,923.0,0.7333333333333333,0.1,0.6333333333333333
random,B4MDT5,990.0,0.26666666666666666,1.0,-0.7333333333333334
random,B11MST3,534.0,0.16666666666666666,1.0,-0.8333333333333334
random,B18MDT5,1489.0,1.0,0.06666666666666667,0.9333333333333333
random,B4MDT5,1505.0,1.0,1.0,0.0
random,B17MDT4,1055.0,0.9333333333333333,1.0,-0.06666666666666665
random,B6MDT3,854.0,1.0,1.0,0.0
random,B17MDT4,1551.0,1.0,0.6666666666666666,0.33333333333333337
random,B15MDT1,915.0,1.0,1.0,0.0
random,B10MST4,745.0,0.5333333333333333,1.0,-0.4666666666666667
random,B17MDT3,571.0,1.0,1.0,0.0
random,B13MST7,745.0,1.0,0.8,0.19999999999999996
random,B14MST2,1405.0,0.6666666666666666,1.0,-0.33333333333333337
random,B15MDT1,1260.0,1.0,1.0,0.0
random,B11MST3,1589.0,0.9333333333333333,0.6666666666666666,0.2666666666666667
random,B17MDT4,1626.0,1.0,0.0,1.0
random,B5MDT2,431.0,0.9333333333333333,0.03333333333333333,0.9
random,B10MDT7,1006.0,0.8333333333333334,0.6666666666666666,0.16666666666666674
random,B11MST4,1606.0,0.5666666666666667,0.5,0.06666666666666665
random,B14MST2,505.0,1.0,1.0,0.0
random,B6MDT3,803.0,1.0,1.0,0.0
random,B10MST4,512.0,0.3333333333333333,0.5333333333333333,-0.2
random,B15MDT1,668.0,1.0,1.0,0.0
random,B15MDT1,1027.0,1.0,1.0,0.0
random,B15MDT1,727.0,1.0,1.0,0.0
random,B17MDT4,1529.0,0.3,1.0,-0.7
random,B4MDT5,1724.0,1.0,1.0,0.0
random,B8MST1,751.0,0.8666666666666667,1.0,-0.1333333333333333
random,B14MST2,1527.0,1.0,1.0,0.0
random,B15MDT1,1330.0,1.0,1.0,0.0
random,B18MDT5,1487.0,0.9666666666666667,0.13333333333333333,0.8333333333333334
random,B16MST7,342.0,0.36666666666666664,0.06666666666666667,0.3
random,B3MDT1,360.0,0.5333333333333333,0.3,0.23333333333333334
random,B5MDT1,803.0,0.4666666666666667,1.0,-0.5333333333333333
random,B6MDT5,867.0,1.0,0.03333333333333333,0.9666666666666667
random,B17MDT4,1262.0,1.0,0.9,0.09999999999999998
random,B4MDT5,770.0,0.3,0.7,-0.39999999999999997
random,B10MST4,756.0,0.9,0.8666666666666667,0.033333333333333326
random,B12MDT6,784.0,0.06666666666666667,1.0,-0.9333333333333333
random,B17MDT3,919.0,0.6,0.23333333333333334,0.36666666666666664
random,B11MST4,1605.0,0.5333333333333333,0.5333333333333333,0.0
random,B10MST4,635.0,0.7666666666666667,1.0,-0.23333333333333328
random,B17MDT4,1017.0,1.0,0.9333333333333333,0.06666666666666665
random,B12MDT6,833.0,1.0,0.43333333333333335,0.5666666666666667
random,B5MDT1,856.0,1.0,0.0,1.0
random,B12MDT6,1385.0,1.0,1.0,0.0
random,B17MDT4,1415.0,0.7666666666666667,0.6666666666666666,0.10000000000000009
random,B13MST7,813.0,0.9666666666666667,1.0,-0.033333333333333326
random,B8MST2,376.0,0.6333333333333333,1.0,-0.3666666666666667
random,B12MDT6,1104.0,1.0,1.0,0.0
random,B17MDT4,1275.0,1.0,0.4666666666666667,0.5333333333333333
random,B14MST2,1504.0,1.0,1.0,0.0
random,B11MST3,387.0,0.7333333333333333,0.6333333333333333,0.09999999999999998
random,B4MDT5,1751.0,1.0,0.43333333333333335,0.5666666666666667
random,B17MDT4,1060.0,0.9666666666666667,1.0,-0.033333333333333326
random,B5MST1,347.0,0.03333333333333333,0.4,-0.3666666666666667
random,B15MDT1,1874.0,0.5,0.16666666666666666,0.33333333333333337
random,B4MDT5,1500.0,0.8333333333333334,1.0,-0.16666666666666663
random,B12MDT6,1057.0,0.1,1.0,-0.9
random,B14MST2,1513.0,1.0,1.0,0.0
random,B17MDT3,641.0,1.0,0.13333333333333333,0.8666666666666667
random,B12MDT6,1386.0,1.0,1.0,0.0
random,B14MST2,436.0,1.0,1.0,0.0
random,B10MST4,1792.0,1.0,1.0,0.0
random,B11MST3,390.0,0.8333333333333334,0.5333333333333333,0.30000000000000004
random,B10MDT7,1060.0,1.0,0.03333333333333333,0.9666666666666667
random,B17MDT3,462.0,0.4666666666666667,1.0,-0.5333333333333333
random,B14MST2,568.0,1.0,0.9333333333333333,0.06666666666666665
random,B15MDT1,728.0,1.0,1.0,0.0
random,B18MST6,500.0,0.2,1.0,-0.8
random,B15MDT1,1258.0,1.0,1.0,0.0
random,B15MDT1,1148.0,1.0,1.0,0.0
random,B10MST4,1827.0,1.0,0.8666666666666667,0.1333333333333333
random,B13MST6,1657.0,1.0,0.7,0.30000000000000004
random,B12MDT6,1143.0,1.0,0.8,0.19999999999999996
random,B15MDT1,1298.0,1.0,1.0,0.0
random,B14MST2,582.0,1.0,0.4666666666666667,0.5333333333333333
random,B17MDT4,1002.0,0.6666666666666666,0.9333333333333333,-0.2666666666666667
random,B7MDT4,760.0,0.8666666666666667,0.6,0.2666666666666667
random,B7MDT4,770.0,1.0,0.26666666666666666,0.7333333333333334
random,B15MDT1,1288.0,1.0,1.0,0.0
random,B13MST6,1645.0,0.7333333333333333,0.7666666666666667,-0.03333333333333344
random,B4MDT5,1747.0,1.0,0.5666666666666667,0.43333333333333335
random,B4MDT5,1211.0,1.0,0.03333333333333333,0.9666666666666667
random,B13MST7,827.0,1.0,1.0,0.0
random,B10MDT7,1005.0,0.8,0.6666666666666666,0.13333333333333341
random,B10MST4,1799.0,1.0,1.0,0.0
random,B8MST1,734.0,0.3,1.0,-0.7
random,B4MDT5,1530.0,1.0,0.7666666666666667,0.23333333333333328
random,B15MDT1,951.0,1.0,1.0,0.0
random,B13MDT8,1019.0,0.4,0.06666666666666667,0.33333333333333337
random,B17MDT4,1601.0,0.6,0.8333333333333334,-0.2333333333333334
random,B15MDT1,841.0,1.0,1.0,0.0
random,B4MDT5,1161.0,1.0,1.0,0.0
random,B12MDT6,1495.0,0.5333333333333333,1.0,-0.4666666666666667
random,B15MDT1,896.0,1.0,1.0,0.0
random,B4MDT5,1668.0,0.3,1.0,-0.7
random,B14MST2,410.0,1.0,1.0,0.0
random,B15MDT1,1113.0,1.0,1.0,0.0
random,B10MST4,1763.0,0.7,1.0,-0.30000000000000004
random,B8MST1,1218.0,0.6666666666666666,0.13333333333333333,0.5333333333333333
random,B11MST3,400.0,1.0,0.2,0.8
random,B15MDT1,1338.0,1.0,1.0,0.0
random,B17MDT4,1204.0,0.6,1.0,-0.4
random,B15MDT1,1358.0,1.0,0.4,0.6
random,B18MST4,1421.0,0.43333333333333335,0.0,0.43333333333333335
random,B12MDT6,1532.0,1.0,1.0,0.0
random,B17MDT4,1260.0,1.0,0.9666666666666667,0.033333333333333326
random,B6MST5,470.0,0.7,0.4,0.29999999999999993
random,B17MDT4,1619.0,1.0,0.23333333333333334,0.7666666666666666
random,B17MDT3,769.0,1.0,1.0,0.0
random,B13MST7,820.0,1.0,1.0,0.0
random,B10MST4,758.0,0.9666666666666667,0.8,0.16666666666666663
random,B10MST4,1891.0,1.0,0.1,0.9
random,B17MDT3,620.0,1.0,0.8333333333333334,0.16666666666666663
random,B17MDT4,992.0,0.3333333333333333,1.0,-0.6666666666666667
random,B17MDT3,510.0,1.0,1.0,0.0
random,B14MST2,484.0,1.0,1.0,0.0
random,B17MDT4,1413.0,0.7,0.7333333333333333,-0.033333333333333326
random,B6MDT3,852.0,1.0,1.0,0.0
random,B14MST2,583.0,1.0,0.43333333333333335,0.5666666666666667
random,B12MDT6,938.0,1.0,0.13333333333333333,0.8666666666666667
random,B10MST4,1835.0,1.0,0.8666666666666667,0.1333333333333333
random,B20MST6,956.0,0.5666666666666667,0.26666666666666666,0.3
random,B11MST4,1135.0,0.7666666666666667,0.5333333333333333,0.2333333333333334
random,B20MST6,887.0,0.13333333333333333,0.26666666666666666,-0.13333333333333333
random,B15MDT1,758.0,1.0,1.0,0.0
random,B4MDT5,1029.0,1.0,0.8333333333333334,0.16666666666666663
random,B15MDT1,1149.0,1.0,1.0,0.0
random,B4MDT5,1140.0,1.0,1.0,0.0
random,B12MDT6,819.0,1.0,0.9,0.09999999999999998
random,B17MDT4,1555.0,1.0,0.6,0.4
random,B12MDT6,829.0,1.0,0.5666666666666667,0.43333333333333335
random,B15MDT1,1365.0,1.0,0.16666666666666666,0.8333333333333334
random,B11MST3,1574.0,0.43333333333333335,1.0,-0.5666666666666667
random,B4MDT5,1091.0,1.0,1.0,0.0
random,B4MDT5,1197.0,1.0,0.5,0.5
random,B12MDT6,938.0,1.0,0.13333333333333333,0.8666666666666667
random,B5MST1,554.0,0.7,0.4666666666666667,0.23333333333333328
random,B15MDT1,915.0,1.0,1.0,0.0
random,B20MST6,370.0,1.0,0.1,0.9
random,B15MDT1,1162.0,1.0,1.0,0.0
random,B6MDT3,887.0,1.0,0.1,0.9
random,B16MDT7,693.0,0.3,0.0,0.3
random,B18MDT5,1468.0,0.3333333333333333,0.7666666666666667,-0.4333333333333334
random,B15MDT1,1027.0,1.0,1.0,0.0
random,B18MST5,643.0,0.6333333333333333,0.13333333333333333,0.5
random,B6MDT5,727.0,0.26666666666666666,0.1,0.16666666666666666
random,B17MDT4,1231.0,1.0,1.0,0.0
random,B17MDT3,624.0,1.0,0.7,0.30000000000000004
random,B5MST1,558.0,0.8333333333333334,0.3333333333333333,0.5
random,B15MDT1,1316.0,1.0,1.0,0.0
random,B14MST2,561.0,1.0,1.0,0.0
random,B12MDT6,1119.0,1.0,1.0,0.0
random,B13MST7,833.0,1.0,1.0,0.0
random,B4MDT5,1027.0,1.0,0.8333333333333334,0.16666666666666663
random,B5MST1,558.0,0.8333333333333334,0.3333333333333333,0.5
random,B17MDT4,1389.0,0.13333333333333333,0.7666666666666667,-0.6333333333333334
random,B17MDT3,746.0,1.0,1.0,0.0
random,B6MDT2,668.0,1.0,0.5666666666666667,0.43333333333333335
random,B14MST2,427.0,1.0,1.0,0.0
random,B13MST7,859.0,1.0,0.5333333333333333,0.4666666666666667
random,B20MST6,320.0,0.03333333333333333,1.0,-0.9666666666666667
random,B14MST2,1413.0,0.9333333333333333,1.0,-0.06666666666666665
random,B17MDT4,1131.0,1.0,1.0,0.0
random,B14MST2,515.0,1.0,1.0,0.0
random,B12MDT6,836.0,1.0,0.3333333333333333,0.6666666666666667
random,B12MDT6,1125.0,1.0,0.8,0.19999999999999996
random,B6MST5,475.0,0.8666666666666667,0.23333333333333334,0.6333333333333333
random,B6MST5,480.0,1.0,0.06666666666666667,0.9333333333333333
random,B4MDT5,1712.0,1.0,1.0,0.0
random,B13MST6,1636.0,0.43333333333333335,0.8666666666666667,-0.43333333333333335
random,B15MDT1,1186.0,1.0,1.0,0.0
random,B13MST7,685.0,0.5333333333333333,0.13333333333333333,0.4
random,B15MDT1,1860.0,0.03333333333333333,0.6333333333333333,-0.6
random,B12MDT6,822.0,1.0,0.8,0.19999999999999996
random,B6MDT2,627.0,0.3,1.0,-0.7
random,B17MDT4,1861.0,1.0,0.3333333333333333,0.6666666666666667
random,B5MDT1,850.0,1.0,0.2,0.8
random,B17MDT3,449.0,0.03333333333333333,1.0,-0.9666666666666667
random,B17MDT4,1427.0,0.7666666666666667,0.26666666666666666,0.5
random,B20MDT6,1824.0,0.8333333333333334,0.4,0.43333333333333335
random,B12MDT6,1220.0,1.0,0.23333333333333334,0.7666666666666666
random,B10MST4,655.0,1.0,0.8666666666666667,0.1333333333333333
random,B12MDT6,1538.0,1.0,0.9666666666666667,0.033333333333333326
random,B10MST4,514.0,0.4,0.4666666666666667,-0.06666666666666665
random,B12MDT6,916.0,0.3,0.8666666666666667,-0.5666666666666667
random,B12MDT6,1170.0,0.8,1.0,-0.19999999999999996
random,B8MDT2,1578.0,0.26666666666666666,0.8333333333333334,-0.5666666666666667
random,B4MDT5,1016.0,1.0,0.9666666666666667,0.033333333333333326
random,B19MST9,1309.0,0.9,0.1,0.8
random,B13MST7,752.0,1.0,0.5666666666666667,0.43333333333333335
random,B15MDT1,1141.0,1.0,1.0,0.0
random,B13MST7,744.0,1.0,0.8333333333333334,0.16666666666666663
random,B4MDT5,1102.0,1.0,1.0,0.0
random,B5MDT2,805.0,0.5666666666666667,1.0,-0.43333333333333335
random,B17MDT4,1113.0,1.0,1.0,0.0
random,B10MST4,1790.0,1.0,1.0,0.0
random,B5MDT2,417.0,0.4666666666666667,0.5,-0.033333333333333326
random,B6MDT4,854.0,0.06666666666666667,1.0,-0.9333333333333333
random,B18MST6,525.0,1.0,0.16666666666666666,0.8333333333333334
random,B17MDT3,513.0,1.0,1.0,0.0
random,B12MDT6,1069.0,0.5,1.0,-0.5
random,B19MST9,1305.0,0.7666666666666667,0.23333333333333334,0.5333333333333334
random,B11MST4,1613.0,0.8,0.26666666666666666,0.5333333333333334
random,B6MDT5,855.0,0.6333333333333333,0.43333333333333335,0.19999999999999996
random,B8MST1,775.0,1.0,0.2,0.8
random,B17MDT4,1218.0,1.0,1.0,0.0
random,B15MDT1,1310.0,1.0,1.0,0.0
random,B14MST2,556.0,1.0,1.0,0.0
random,B8MDT2,1604.0,0.8333333333333334,1.0,-0.16666666666666663
random,B18MST5,1079.0,0.4666666666666667,0.6333333333333333,-0.16666666666666663
random,B10MST4,1705.0,1.0,0.26666666666666666,0.7333333333333334
random,B17MDT6,465.0,0.1,0.3333333333333333,-0.2333333333333333
random,B17MDT4,1189.0,0.3,1.0,-0.7
random,B4MDT5,1536.0,1.0,0.5666666666666667,0.43333333333333335
random,B6MDT4,904.0,1.0,0.8,0.19999999999999996
random,B18MST5,626.0,0.06666666666666667,0.7,-0.6333333333333333
random,B17MDT4,1288.0,1.0,0.03333333333333333,0.9666666666666667
random,B6MDT4,897.0,1.0,1.0,0.0
random,B13MST7,767.0,1.0,0.5,0.5
random,B14MST2,440.0,1.0,1.0,0.0
random,B4MDT5,1493.0,0.6,1.0,-0.4
random,B12MDT6,1553.0,1.0,0.4666666666666667,0.5333333333333333
random,B18MST6,497.0,0.1,1.0,-0.9
random,B17MDT4,1210.0,0.8,1.0,-0.19999999999999996
random,B8MST2,383.0,0.8666666666666667,0.7666666666666667,0.09999999999999998
random,B12MDT6,1536.0,1.0,1.0,0.0
random,B11MST3,448.0,0.4,0.0,0.4
random,B4MDT5,1089.0,1.0,1.0,0.0
