group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B14MDT5,1362.0,0.06666666666666667,1.0,-0.9333333333333333
random,B8MST5,1165.0,0.5,0.03333333333333333,0.4666666666666667
random,B17MST4,549.0,0.26666666666666666,1.0,-0.7333333333333334
random,B15MDT1,1193.0,1.0,1.0,0.0
random,B17MDT3,713.0,0.43333333333333335,0.8,-0.3666666666666667
random,B7MDT4,328.0,0.4666666666666667,0.3,0.16666666666666669
random,B20MDT1,1763.0,1.0,1.0,0.0
random,B11MST5,1625.0,0.36666666666666664,0.0,0.36666666666666664
random,B9MDT4,1840.0,1.0,0.36666666666666664,0.6333333333333333
random,B13MDT4,1896.0,1.0,0.3333333333333333,0.6666666666666667
random,B5MST2,515.0,1.0,0.9,0.09999999999999998
random,B20MDT2,1860.0,0.5333333333333333,0.3,0.23333333333333334
random,B15MDT7,1272.0,1.0,0.3333333333333333,0.6666666666666667
random,B20MDT2,1624.0,0.4666666666666667,0.5,-0.033333333333333326
random,B19MDT9,997.0,1.0,0.7,0.30000000000000004
random,B7MST5,999.0,1.0,0.4,0.6
random,B11MST1,634.0,0.7666666666666667,1.0,-0.23333333333333328
random,B4MDT5,1096.0,1.0,1.0,0.0
random,B11MST1,729.0,1.0,1.0,0.0
random,B14MST2,1560.0,1.0,0.0,1.0
random,B20MDT3,617.0,0.06666666666666667,0.5,-0.43333333333333335
random,B11MST1,680.0,1.0,1.0,0.0
random,B17MST2,429.0,0.5,0.43333333333333335,0.06666666666666665
random,B10MDT2,1772.0,0.5333333333333333,0.1,0.43333333333333335
random,B11MST6,1268.0,0.03333333333333333,0.4666666666666667,-0.43333333333333335
random,B11MST3,607.0,0.9,0.03333333333333333,0.8666666666666667
random,B14MST5,1010.0,1.0,1.0,0.0
random,B15MDT1,1190.0,1.0,1.0,0.0
random,B18MDT1,1043.0,0.6666666666666666,0.03333333333333333,0.6333333333333333
random,B10MDT2,727.0,0.5333333333333333,0.7333333333333333,-0.19999999999999996
random,B3MDT2,680.0,0.6,0.06666666666666667,0.5333333333333333
random,B15MDT1,620.0,0.26666666666666666,1.0,-0.7333333333333334
random,B3MST1,780.0,0.23333333333333334,0.5333333333333333,-0.3
random,B14MST4,1134.0,1.0,1.0,0.0
random,B8MDT2,341.0,0.06666666666666667,0.8333333333333334,-0.7666666666666667
random,B17MDT3,635.0,1.0,0.3333333333333333,0.6666666666666667
random,B15MST6,1855.0,0.43333333333333335,0.5,-0.06666666666666665
random,B11MST1,746.0,1.0,0.7666666666666667,0.23333333333333328
random,B10MDT1,1938.0,0.5,0.2,0.3
random,B20MDT2,1084.0,1.0,1.0,0.0
random,B10MDT2,1072.0,1.0,1.0,0.0
random,B12MDT4,572.0,0.7666666666666667,1.0,-0.23333333333333328
random,B17MDT4,1604.0,0.7,0.7333333333333333,-0.033333333333333326
random,B11MST3,601.0,0.7,0.23333333333333334,0.4666666666666666
random,B14MST4,1314.0,1.0,1.0,0.0
random,B13MST3,1534.0,0.7,1.0,-0.30000000000000004
random,B12MDT2,1838.0,1.0,0.26666666666666666,0.7333333333333334
