group,trial_id,timepoint,freezing_before,freezing_after,difference
random,D6MS,5895.0,1.0,0.3333333333333333,0.6666666666666667
random,D2MS,6099.0,0.06666666666666667,0.8333333333333334,-0.7666666666666667
random,D3MD,619.0,1.0,0.13333333333333333,0.8666666666666667
random,D1MD,281.0,0.6666666666666666,1.0,-0.33333333333333337
random,D1MD,1229.0,0.4666666666666667,1.0,-0.5333333333333333
random,D4MS,1239.0,1.0,0.5666666666666667,0.43333333333333335
random,D11MD,7473.0,1.0,0.06666666666666667,0.9333333333333333
random,D4MD,5342.0,0.9333333333333333,0.23333333333333334,0.7
random,D7MD,891.0,0.03333333333333333,1.0,-0.9666666666666667
random,D10MS,1198.0,0.6333333333333333,0.06666666666666667,0.5666666666666667
random,D4MS,7705.0,0.8333333333333334,0.13333333333333333,0.7000000000000001
random,D5MD,986.0,0.2,0.5333333333333333,-0.3333333333333333
random,D8MS,3072.0,1.0,1.0,0.0
random,D11MD,5105.0,0.8,0.8,0.0
random,D3MD,574.0,1.0,1.0,0.0
random,D3MD,4114.0,1.0,0.06666666666666667,0.9333333333333333
random,D5MD,7117.0,0.13333333333333333,0.5,-0.3666666666666667
random,D5MD,2863.0,0.8666666666666667,1.0,-0.1333333333333333
random,D11MD,1177.0,1.0,0.2,0.8
random,D1MD,8234.0,1.0,0.16666666666666666,0.8333333333333334
random,D10MD,4146.0,0.5333333333333333,0.36666666666666664,0.16666666666666669
random,D10MS,140.0,1.0,0.4,0.6
random,D11MS,6284.0,0.4666666666666667,0.4666666666666667,0.0
random,D6MD,3097.0,0.36666666666666664,1.0,-0.6333333333333333
random,D7MD,6295.0,0.7666666666666667,0.7,0.06666666666666676
random,D1MS,1072.0,1.0,1.0,0.0
random,D4MS,482.0,0.03333333333333333,0.5,-0.4666666666666667
random,D9MD,630.0,1.0,0.4666666666666667,0.5333333333333333
random,D10MS,987.0,0.03333333333333333,1.0,-0.9666666666666667
random,D11MD,1343.0,0.9,0.7666666666666667,0.1333333333333333
