group,trial_id,timepoint,freezing_before,freezing_after,difference
random,B20MDT6,515.0,0.36666666666666664,0.6333333333333333,-0.26666666666666666
random,B7MST2,1192.0,1.0,1.0,0.0
random,B15MDT1,879.0,1.0,1.0,0.0
random,B6MDT4,1037.0,0.43333333333333335,0.0,0.43333333333333335
random,B12MDT6,1499.0,0.6666666666666666,1.0,-0.33333333333333337
random,B17MST4,1624.0,0.5333333333333333,0.9666666666666667,-0.43333333333333335
random,B14MST2,490.0,1.0,1.0,0.0
random,B6MDT3,664.0,0.8666666666666667,0.5333333333333333,0.33333333333333337
random,B18MDT6,1545.0,0.23333333333333334,0.26666666666666666,-0.033333333333333326
random,B4MDT5,783.0,0.7333333333333333,0.26666666666666666,0.4666666666666666
random,B17MDT4,1062.0,1.0,1.0,0.0
random,B8MST2,383.0,0.8666666666666667,0.7666666666666667,0.09999999999999998
random,B19MST9,1284.0,0.06666666666666667,0.9333333333333333,-0.8666666666666667
random,B5MST2,498.0,0.9333333333333333,1.0,-0.06666666666666665
random,B6MDT3,677.0,0.9666666666666667,0.2,0.7666666666666666
random,B6MDT4,1033.0,0.3333333333333333,0.1,0.2333333333333333
random,B17MDT4,1188.0,0.3,1.0,-0.7
random,B11MST3,541.0,0.4,0.8333333333333334,-0.43333333333333335
random,B12MDT2,1713.0,0.3333333333333333,0.7666666666666667,-0.4333333333333334
random,B17MDT4,1208.0,0.7333333333333333,1.0,-0.2666666666666667
random,B7MST2,1172.0,0.4,1.0,-0.6
random,B13MST7,744.0,1.0,0.8333333333333334,0.16666666666666663
random,B17MDT4,1161.0,1.0,0.3,0.7
random,B14MST2,594.0,1.0,0.06666666666666667,0.9333333333333333
random,B17MDT4,1560.0,1.0,0.6,0.4
random,B12MDT6,1484.0,0.16666666666666666,1.0,-0.8333333333333334
random,B6MDT5,726.0,0.23333333333333334,0.13333333333333333,0.1
random,B17MST6,1412.0,0.8,0.23333333333333334,0.5666666666666667
random,B15MDT1,888.0,1.0,1.0,0.0
random,B6MDT4,1024.0,0.03333333333333333,0.4,-0.3666666666666667
random,B17MDT4,1010.0,0.9333333333333333,0.9333333333333333,0.0
random,B18MST5,1082.0,0.5666666666666667,0.5333333333333333,0.033333333333333326
random,B13MST6,1657.0,1.0,0.7,0.30000000000000004
random,B14MST2,1407.0,0.7333333333333333,1.0,-0.2666666666666667
random,B12MDT2,1708.0,0.16666666666666666,0.9333333333333333,-0.7666666666666667
random,B6MDT3,677.0,0.9666666666666667,0.2,0.7666666666666666
random,B3MST1,782.0,0.3,0.4666666666666667,-0.16666666666666669
random,B17MST6,1298.0,0.8333333333333334,1.0,-0.16666666666666663
random,B10MDT7,1060.0,1.0,0.03333333333333333,0.9666666666666667
random,B15MDT1,748.0,1.0,1.0,0.0
random,B15MDT1,698.0,1.0,1.0,0.0
random,B14MST2,394.0,0.6666666666666666,1.0,-0.33333333333333337
random,B11MST3,391.0,0.8666666666666667,0.5,0.3666666666666667
random,B13MST7,818.0,1.0,1.0,0.0
random,B12MDT6,809.0,0.9,1.0,-0.09999999999999998
random,B15MDT1,724.0,1.0,1.0,0.0
random,B18MST6,766.0,0.1,0.26666666666666666,-0.16666666666666666
random,B20MDT6,447.0,0.3,0.4666666666666667,-0.16666666666666669
random,B12MDT6,1072.0,0.6,1.0,-0.4
random,B15MDT1,787.0,1.0,1.0,0.0
random,B4MDT5,1495.0,0.6666666666666666,1.0,-0.33333333333333337
random,B7MST2,421.0,0.5,1.0,-0.5
random,B15MDT1,799.0,1.0,1.0,0.0
random,B13MDT2,1925.0,0.23333333333333334,1.0,-0.7666666666666666
random,B7MST2,1195.0,1.0,1.0,0.0
random,B5MDT1,831.0,1.0,0.8333333333333334,0.16666666666666663
random,B11MDT3,1367.0,1.0,0.4666666666666667,0.5333333333333333
random,B5MST2,526.0,1.0,0.5333333333333333,0.4666666666666667
random,B6MDT3,807.0,1.0,1.0,0.0
random,B11MDT3,1176.0,0.1,1.0,-0.9
random,B10MST4,1894.0,1.0,0.0,1.0
random,B13MST7,845.0,1.0,1.0,0.0
random,B12MDT6,919.0,0.4,0.7666666666666667,-0.3666666666666667
random,B15MDT1,1144.0,1.0,1.0,0.0
random,B15MDT1,1062.0,1.0,1.0,0.0
random,B7MST2,1233.0,1.0,1.0,0.0
random,B15MDT1,1647.0,0.5666666666666667,0.3,0.26666666666666666
random,B12MDT2,1729.0,0.8666666666666667,0.23333333333333334,0.6333333333333333
random,B4MDT5,1191.0,1.0,0.7,0.30000000000000004
random,B12MDT6,819.0,1.0,0.9,0.09999999999999998
random,B6MDT2,659.0,1.0,0.8666666666666667,0.1333333333333333
random,B10MST4,1798.0,1.0,1.0,0.0
random,B12MDT6,1225.0,1.0,0.06666666666666667,0.9333333333333333
random,B5MST1,561.0,0.9333333333333333,0.23333333333333334,0.7
random,B15MDT1,668.0,1.0,1.0,0.0
random,B12MDT6,1488.0,0.3,1.0,-0.7
random,B5MST1,446.0,0.5333333333333333,0.0,0.5333333333333333
random,B17MST4,1650.0,1.0,0.1,0.9
random,B10MDT7,1002.0,0.7,0.6666666666666666,0.033333333333333326
random,B15MDT1,1101.0,1.0,1.0,0.0
random,B10MST4,1681.0,0.4666666666666667,1.0,-0.5333333333333333
random,B7MST2,410.0,0.13333333333333333,1.0,-0.8666666666666667
random,B11MDT3,1203.0,1.0,0.23333333333333334,0.7666666666666666
random,B6MDT4,1025.0,0.06666666666666667,0.36666666666666664,-0.3
random,B10MST4,636.0,0.8,1.0,-0.19999999999999996
random,B19MST9,1311.0,0.9666666666666667,0.03333333333333333,0.9333333333333333
random,B17MDT4,1613.0,1.0,0.43333333333333335,0.5666666666666667
