x_index,y_index,time_pct,speed_avg,vx,vy
11,6,1.8212812700781362,2.199158611202934,0.05736699857752463,0.24249815931721147
0,7,1e-05,1e-05,1e-05,1e-05
1,7,0.05492341810192957,1.431435208958411,0.23532452830188672,0.4612754716981134
2,7,0.1652883997595805,2.928740304445616,0.40815103448275825,0.1448548589341692
3,7,0.04870567265642811,11.102119407396437,-0.893655319148936,-2.6413882978723415
4,7,0.06373189081638998,11.096623260488485,-1.4845951219512197,-2.3882853658536587
5,7,0.07046778171568323,12.044651655605811,-1.8935227941176482,-1.1620720588235292
6,7,0.19948599970983855,4.628330286910677,-0.7362475324675324,-0.32369064935064945
7,7,0.2544094178117681,4.837489654467158,1.1353362525458246,-1.1354474541751542
8,7,0.4979377810939087,3.4692350724020016,0.27838501560874074,-0.12110697190426627
9,7,0.8590851623867851,2.1917614292394885,0.055603136308805895,-0.12890138721350985
10,7,1.6756823975626438,2.0177536872408477,0.13675602968460104,-0.016971428571428603
11,7,2.0088499243507636,1.7891447559247757,-0.03811323188031949,0.2742894506061388
0,8,1e-05,1e-05,1e-05,1e-05
1,8,0.1704698542974984,1.2501975099029903,0.08039042553191483,0.1488711246200607
2,8,0.413998217579639,2.707418213794832,-0.06514956195244062,0.10913053817271584
3,8,0.30052436319923725,5.239730183805106,0.011406310344827485,-0.14482396551724155
4,8,0.27099007233310535,6.400997105915439,-0.6827397705544931,-0.26993346080305913
5,8,0.3855002176210906,4.6172470761181925,-0.3772310483870977,-0.502796774193549
6,8,0.22539327239942797,8.094386908333613,-0.07681931034482706,-1.1826331034482762
7,8,0.33783083587224605,5.323589505672679,-0.8706680981595097,-0.3889187116564418
8,8,0.3399034176874132,5.527116102152056,-1.2123535060975614,-0.3889952743902429
9,8,1.3736035980020311,2.4673653067254993,-0.26852319879290854,-0.09574583176159951
10,8,5.420319592115899,1.2886614763426478,-0.10198193289360455,0.03249305993690874
11,8,5.584571700967896,0.9211521896442221,-0.08357329745778447,0.0801547225830397
0,9,0.047151236295052745,2.4675834956499427,-0.1687681318681318,-0.4887890109890108
1,9,0.4575224356981492,1.6935813465170386,0.008715458663646699,0.1301354473386184
2,9,0.36062923583908474,2.368550993520831,0.42378806034482697,-0.11371077586206896
3,9,0.24249207237455697,4.943448334012462,0.26494487179487186,0.08810064102564132
4,9,0.2202118178615101,4.838963033634936,-0.052648941176470745,-0.12471952941176491
5,9,0.20570374515534,5.594416269976025,-0.36482191435768285,-0.386636523929471
6,9,0.33731269041845424,3.51778663410532,-0.7112488479262675,-0.37854516129032284
7,9,0.3176231631743663,3.797016190373086,-1.1264740619902123,-0.033610277324633016
8,9,0.9539057804306824,1.9982001857791682,-0.3818201520912546,-0.005288538837588249
9,9,1.867914360919397,1.4751313413391516,-0.2694757281553386,0.0005654646324548496
10,9,6.045203009388795,0.8337656299798833,-0.07882951915659576,-0.01222795062998201
11,9,4.306825011917345,0.5883607305583741,-0.008306665062560165,-0.017817047641963433
